Date,Year,Quarter,Month,Platform,Network,Program,Genre,Daypart,Advertiser,Advertiser_Industry,Campaign_ID,Ad_Duration_Sec,Region,Device_Type,Booked_Impressions,Delivered_Impressions,Fill_Rate,CPM,Gross_Revenue,Agency_Fee_Pct,Net_Revenue,Inventory_Units,Sold_Units,Under_Delivery_Flag
2024-10-21,2024,Q4,Oct,Streaming,PlayWave,Action Showcase,Movies,Daytime,WaveTel,Telecom,CMP-2024-3842,30,South,Tablet,418527,450641,1.0767,27.59,12433.19,0.15,10568.21,5,5,N
2024-10-21,2024,Q4,Oct,Streaming,PlayWave,Movie Premiere,Movies,Daytime,SoundBox,Entertainment,CMP-2024-7493,15,Midwest,Connected TV,856439,749740,0.8754,22.74,17049.09,0.1,15344.18,16,14,Y
2024-10-21,2024,Q4,Oct,Linear TV,Prime Network,Prime Drama,Drama,Prime,NorthStar Auto,Auto,CMP-2024-1097,30,Midwest,TV,1472625,1540759,1.0463,36.01,55482.73,0.15,47160.32,20,20,N
2024-10-21,2024,Q4,Oct,Linear TV,Prime Network,Sports Central,Sports,Early Morning,CloudWorks,Technology,CMP-2024-1708,30,National,TV,1654050,1569260,0.9487,23.84,37411.16,0.12,32921.82,23,22,N
2024-10-21,2024,Q4,Oct,Linear TV,Prime Network,Weekend Life,Reality,Prime,NovaMed,Pharma,CMP-2024-9690,15,Northeast,TV,1135426,1057994,0.9318,26.34,27867.56,0.15,23687.43,23,21,N
2024-10-21,2024,Q4,Oct,Streaming,StreamNow,Prime Drama,Drama,Late Night,Star Studios,Entertainment,CMP-2024-6045,30,National,Connected TV,996961,1024495,1.0276,34.34,35181.16,0.1,31663.04,13,13,N
2024-10-21,2024,Q4,Oct,Streaming,StreamNow,Legacy,Drama,Late Night,BrightCard,Finance,CMP-2024-8141,30,National,Connected TV,324226,315604,0.9734,29.68,9367.13,0.1,8430.42,5,5,N
2024-10-21,2024,Q4,Oct,Streaming,StreamNow,Movie Premiere,Movies,Late Night,Harvest Brands,Food & Beverage,CMP-2024-8425,15,National,Connected TV,975861,958766,0.9825,25.04,24007.5,0.12,21126.6,12,12,N
2024-10-21,2024,Q4,Oct,Streaming,StreamNow,Sports Central,Sports,Daytime,HealthCore Pharma,Pharma,CMP-2024-9791,60,Midwest,Connected TV,752834,696267,0.9249,54.02,37612.34,0.12,33098.86,9,8,N
2024-10-21,2024,Q4,Oct,Streaming,ViewPoint,Live Football,Sports,Prime,Star Studios,Entertainment,CMP-2024-4509,30,Midwest,Connected TV,1097783,1095933,0.9983,64.71,70917.82,0.12,62407.68,13,13,N
2024-10-21,2024,Q4,Oct,Streaming,ViewPoint,Sports Central,Sports,Early Fringe,Union Financial,Finance,CMP-2024-4620,30,Northeast,Connected TV,849053,809782,0.9537,52.43,42456.87,0.1,38211.18,11,10,N
2024-10-21,2024,Q4,Oct,Streaming,ViewPoint,Sports Central,Sports,Prime,HomeHub,Retail,CMP-2024-5832,30,South,Web,399268,419971,1.0519,46.16,19385.86,0.15,16477.98,8,8,N
2024-10-21,2024,Q4,Oct,Streaming,ViewPoint,Classic Cinema,Movies,Daytime,Pixel Systems,Technology,CMP-2024-6581,30,National,Mobile,148860,137146,0.9213,22.9,3140.64,0.12,2763.76,2,2,N
2024-10-21,2024,Q4,Oct,Linear TV,Vista Broadcast,Movie Premiere,Movies,Late Night,Pixel Systems,Technology,CMP-2024-1737,30,Northeast,TV,1074353,1008823,0.939,20.23,20408.49,0.1,18367.64,21,20,N
2024-10-21,2024,Q4,Oct,Linear TV,Vista Broadcast,Legacy,Drama,Prime,Union Financial,Finance,CMP-2024-1907,30,Northeast,TV,934184,889118,0.9518,29.17,25935.57,0.12,22823.3,11,10,N
2024-10-21,2024,Q4,Oct,Linear TV,Vista Broadcast,Reality Live,Reality,Prime,First Capital,Finance,CMP-2024-5955,15,National,TV,1025874,1105000,1.0771,25.37,28033.85,0.15,23828.77,12,12,N
2024-10-21,2024,Q4,Oct,Linear TV,Vista Broadcast,Legacy,Drama,Early Fringe,NexaTech,Technology,CMP-2024-6009,15,National,TV,391421,307411,0.7854,25.73,7909.69,0.15,6723.24,5,4,Y
2024-10-21,2024,Q4,Oct,Linear TV,Vista Broadcast,Reality Live,Reality,Prime,HomeHub,Retail,CMP-2024-6336,30,Northeast,TV,1571305,1329678,0.8462,22.37,29744.9,0.15,25283.17,17,14,Y
2024-10-21,2024,Q4,Oct,Linear TV,Vista Broadcast,Comedy Hour,Comedy,Prime,Vertex Devices,Technology,CMP-2024-7682,15,Midwest,TV,1605190,1490052,0.9283,23.78,35433.44,0.12,31181.43,21,19,N
2024-10-21,2024,Q4,Oct,Streaming,Vista+,Sports Central,Sports,Early Fringe,NexaTech,Technology,CMP-2024-1430,30,Northeast,Connected TV,568578,611748,1.0759,51.89,31743.6,0.15,26982.06,6,6,N
2024-10-21,2024,Q4,Oct,Streaming,Vista+,Evening Report,News,Early Morning,UrbanMart,Retail,CMP-2024-1591,60,National,Web,436848,332155,0.7603,23.19,7702.67,0.1,6932.4,6,5,Y
2024-10-21,2024,Q4,Oct,Streaming,Vista+,World Tonight,News,Prime,Vertex Devices,Technology,CMP-2024-1820,30,National,Connected TV,990369,1003306,1.0131,47.18,47335.98,0.1,42602.38,17,17,N
2024-10-21,2024,Q4,Oct,Streaming,Vista+,Legacy,Drama,Daytime,SoundBox,Entertainment,CMP-2024-6373,30,National,Mobile,523263,520286,0.9943,28.26,14703.28,0.12,12938.89,9,9,N
2024-10-21,2024,Q4,Oct,Streaming,Vista+,Weekend Life,Reality,Daytime,ShopSquare,Retail,CMP-2024-7303,15,South,Web,394413,300442,0.7617,19.2,5768.49,0.15,4903.22,6,5,Y
2024-10-22,2024,Q4,Oct,Linear TV,Metro TV,City Stories,Drama,Late Night,FreshBite,Food & Beverage,CMP-2024-2526,30,National,TV,1520123,1457969,0.9591,20.67,30136.22,0.15,25615.79,19,18,N
2024-10-22,2024,Q4,Oct,Linear TV,Metro TV,Championship Studio,Sports,Daytime,Metro Wireless,Telecom,CMP-2024-6548,30,National,TV,742951,743028,1.0001,20.72,15395.54,0.12,13548.08,15,15,N
2024-10-22,2024,Q4,Oct,Linear TV,Metro TV,Classic Cinema,Movies,Daytime,CloudWorks,Technology,CMP-2024-7918,30,National,TV,1416833,1515464,1.0696,18.09,27414.74,0.12,24124.97,20,20,N
2024-10-22,2024,Q4,Oct,Linear TV,National One,Morning News,News,Daytime,HomeHub,Retail,CMP-2024-2216,15,South,TV,1250971,1266609,1.0125,17.01,21545.02,0.15,18313.27,23,23,N
2024-10-22,2024,Q4,Oct,Linear TV,National One,Morning News,News,Daytime,CarePlus,Pharma,CMP-2024-5422,60,West,TV,518043,553774,1.069,29.41,16286.49,0.1,14657.84,7,7,N
2024-10-22,2024,Q4,Oct,Linear TV,National One,City Stories,Drama,Prime,Union Financial,Finance,CMP-2024-6721,30,National,TV,825538,822173,0.9959,38.3,31489.23,0.12,27710.52,15,15,N
2024-10-22,2024,Q4,Oct,Linear TV,National One,House Challenge,Reality,Prime,HomeHub,Retail,CMP-2024-9162,30,National,TV,362734,336751,0.9284,29.71,10004.87,0.1,9004.38,4,4,N
2024-10-22,2024,Q4,Oct,Linear TV,National One,Reality Live,Reality,Prime,Star Studios,Entertainment,CMP-2024-9682,30,National,TV,328418,322873,0.9831,27.77,8966.18,0.15,7621.25,5,5,N
2024-10-22,2024,Q4,Oct,Streaming,PlayWave,Market Desk,News,Early Fringe,ShopSquare,Retail,CMP-2024-7203,60,National,Web,948058,969301,1.0224,39.08,37880.28,0.12,33334.65,16,16,N
2024-10-22,2024,Q4,Oct,Streaming,PlayWave,Reality Live,Reality,Early Fringe,HealthCore Pharma,Pharma,CMP-2024-7346,30,National,Mobile,581829,618716,1.0634,32.01,19805.1,0.12,17428.49,6,6,N
2024-10-22,2024,Q4,Oct,Streaming,PlayWave,Legacy,Drama,Early Fringe,NorthStar Auto,Auto,CMP-2024-7389,15,National,Mobile,740922,698799,0.9431,34.55,24143.51,0.12,21246.29,8,8,N
2024-10-22,2024,Q4,Oct,Streaming,PlayWave,Classic Cinema,Movies,Daytime,FreshBite,Food & Beverage,CMP-2024-9377,30,Northeast,Connected TV,1057370,1139282,1.0775,24.66,28094.69,0.1,25285.22,16,16,N
2024-10-22,2024,Q4,Oct,Linear TV,Prime Network,Talent Stage,Reality,Prime,UrbanMart,Retail,CMP-2024-1927,15,National,TV,1277785,1342068,1.0503,25.87,34719.3,0.15,29511.41,21,21,N
2024-10-22,2024,Q4,Oct,Linear TV,Prime Network,Morning News,News,Early Fringe,SoundBox,Entertainment,CMP-2024-4438,30,National,TV,725773,546261,0.7527,23.08,12607.7,0.1,11346.93,14,11,Y
2024-10-22,2024,Q4,Oct,Linear TV,Prime Network,Late Laughs,Comedy,Prime,WaveTel,Telecom,CMP-2024-7761,30,National,TV,247501,259305,1.0477,25.7,6664.14,0.1,5997.73,3,3,N
2024-10-22,2024,Q4,Oct,Linear TV,Prime Network,Talent Stage,Reality,Daytime,Summit Motors,Auto,CMP-2024-9006,60,Midwest,TV,1463176,1441903,0.9855,23.58,34000.07,0.15,28900.06,19,19,N
2024-10-22,2024,Q4,Oct,Streaming,StreamNow,Movie Premiere,Movies,Daytime,Apex Motors,Auto,CMP-2024-1361,30,South,Connected TV,511220,499120,0.9763,34.48,17209.66,0.12,15144.5,6,6,N
2024-10-22,2024,Q4,Oct,Streaming,StreamNow,Sports Central,Sports,Daytime,BrightCard,Finance,CMP-2024-3221,30,National,Tablet,1201406,1137774,0.947,33.1,37660.32,0.12,33141.08,17,16,N
2024-10-22,2024,Q4,Oct,Streaming,StreamNow,Family Nights,Comedy,Late Night,NexaTech,Technology,CMP-2024-4811,30,National,Connected TV,276567,276801,1.0008,27.78,7689.53,0.12,6766.79,4,4,N
2024-10-22,2024,Q4,Oct,Streaming,StreamNow,House Challenge,Reality,Early Morning,ShopSquare,Retail,CMP-2024-4939,30,South,Connected TV,896663,859327,0.9584,22.33,19188.77,0.12,16886.12,14,13,N
2024-10-22,2024,Q4,Oct,Streaming,StreamNow,City Stories,Drama,Early Morning,NovaMed,Pharma,CMP-2024-6368,15,Northeast,Connected TV,208379,205621,0.9868,32.69,6721.75,0.12,5915.14,2,2,N
2024-10-22,2024,Q4,Oct,Streaming,ViewPoint,Prime Drama,Drama,Late Night,Velocity Cars,Auto,CMP-2024-5626,30,National,Mobile,417115,388717,0.9319,30.43,11828.66,0.12,10409.22,5,5,N
2024-10-22,2024,Q4,Oct,Streaming,ViewPoint,Weekend Life,Reality,Prime,Pure Drinks,Food & Beverage,CMP-2024-5819,15,National,Tablet,143447,147880,1.0309,31.16,4607.94,0.15,3916.75,2,2,N
2024-10-22,2024,Q4,Oct,Linear TV,Vista Broadcast,Classic Cinema,Movies,Daytime,CarePlus,Pharma,CMP-2024-1896,15,National,TV,912707,914798,1.0023,18.14,16594.44,0.1,14935.0,11,11,N
2024-10-22,2024,Q4,Oct,Linear TV,Vista Broadcast,Weekend Life,Reality,Daytime,Summit Motors,Auto,CMP-2024-6966,15,South,TV,310107,317237,1.023,15.58,4942.55,0.15,4201.17,5,5,N
2024-10-22,2024,Q4,Oct,Linear TV,Vista Broadcast,Reality Live,Reality,Late Night,ShopSquare,Retail,CMP-2024-9021,30,Midwest,TV,1407095,1416183,1.0065,19.33,27374.82,0.1,24637.34,25,25,N
2024-10-22,2024,Q4,Oct,Linear TV,Vista Broadcast,Basketball Night,Sports,Daytime,Vertex Devices,Technology,CMP-2024-9522,15,Midwest,TV,1776415,1789367,1.0073,22.56,40368.12,0.12,35523.95,27,27,N
2024-10-22,2024,Q4,Oct,Streaming,Vista+,Studio Comedy,Comedy,Late Night,Pixel Systems,Technology,CMP-2024-7094,15,Midwest,Connected TV,471519,451026,0.9565,24.78,11176.42,0.15,9499.96,7,7,N
2024-10-23,2024,Q4,Oct,Linear TV,Metro TV,Talent Stage,Reality,Daytime,WellLife,Pharma,CMP-2024-6442,30,Midwest,TV,374141,398492,1.0651,22.97,9153.36,0.12,8054.96,7,7,N
2024-10-23,2024,Q4,Oct,Linear TV,Metro TV,Championship Studio,Sports,Prime,CarePlus,Pharma,CMP-2024-7399,30,National,TV,614620,609638,0.9919,48.65,29658.89,0.12,26099.82,8,8,N
2024-10-23,2024,Q4,Oct,Linear TV,Metro TV,Talent Stage,Reality,Late Night,Pixel Systems,Technology,CMP-2024-7999,30,West,TV,1235811,1148999,0.9298,23.5,27001.48,0.15,22951.26,21,20,N
2024-10-23,2024,Q4,Oct,Linear TV,National One,Family Movie,Movies,Late Night,SecureBank,Finance,CMP-2024-3706,30,South,TV,386917,405880,1.049,21.98,8921.24,0.12,7850.69,5,5,N
2024-10-23,2024,Q4,Oct,Linear TV,National One,Late Laughs,Comedy,Early Morning,Pure Drinks,Food & Beverage,CMP-2024-5757,30,South,TV,1154497,1142536,0.9896,12.13,13858.96,0.1,12473.06,16,16,N
2024-10-23,2024,Q4,Oct,Linear TV,National One,Night Shift,Drama,Prime,ConnectMobile,Telecom,CMP-2024-6112,30,National,TV,1394454,1175419,0.8429,31.91,37507.62,0.1,33756.86,27,23,Y
2024-10-23,2024,Q4,Oct,Linear TV,National One,Prime Drama,Drama,Daytime,SecureBank,Finance,CMP-2024-6570,60,Northeast,TV,411062,442239,1.0758,24.59,10874.66,0.12,9569.7,5,5,N
2024-10-23,2024,Q4,Oct,Linear TV,National One,Championship Studio,Sports,Prime,Apex Motors,Auto,CMP-2024-7366,30,National,TV,1642404,1730153,1.0534,39.42,68202.63,0.12,60018.31,30,30,N
2024-10-23,2024,Q4,Oct,Linear TV,National One,House Challenge,Reality,Daytime,CloudWorks,Technology,CMP-2024-9006,15,Midwest,TV,870484,924723,1.0623,14.63,13528.7,0.1,12175.83,19,19,N
2024-10-23,2024,Q4,Oct,Streaming,PlayWave,Sports Central,Sports,Early Fringe,FreshBite,Food & Beverage,CMP-2024-9363,30,National,Connected TV,266254,259417,0.9743,35.8,9287.13,0.1,8358.42,5,5,N
2024-10-23,2024,Q4,Oct,Linear TV,Prime Network,Weekend Life,Reality,Late Night,Bright Pictures,Entertainment,CMP-2024-4303,30,National,TV,527839,550516,1.043,19.7,10845.17,0.12,9543.75,7,7,N
2024-10-23,2024,Q4,Oct,Linear TV,Prime Network,World Tonight,News,Early Morning,Pixel Systems,Technology,CMP-2024-4814,30,National,TV,672528,649082,0.9651,17.27,11209.65,0.12,9864.49,14,14,N
2024-10-23,2024,Q4,Oct,Linear TV,Prime Network,Action Showcase,Movies,Prime,SoundBox,Entertainment,CMP-2024-4964,30,Northeast,TV,1105046,1094567,0.9905,27.61,30220.99,0.12,26594.47,19,19,N
2024-10-23,2024,Q4,Oct,Linear TV,Prime Network,World Tonight,News,Prime,Everyday Retail,Retail,CMP-2024-6207,30,National,TV,908484,899752,0.9904,33.67,30294.65,0.12,26659.29,13,13,N
2024-10-23,2024,Q4,Oct,Linear TV,Prime Network,Studio Comedy,Comedy,Daytime,Vertex Devices,Technology,CMP-2024-8633,30,National,TV,1171177,1123604,0.9594,16.65,18708.01,0.1,16837.21,18,17,N
2024-10-23,2024,Q4,Oct,Linear TV,Prime Network,Late Laughs,Comedy,Prime,PlayHouse,Entertainment,CMP-2024-9523,15,National,TV,1209161,1285507,1.0631,18.97,24386.07,0.12,21459.74,13,13,N
2024-10-23,2024,Q4,Oct,Streaming,StreamNow,Sports Central,Sports,Prime,HomeHub,Retail,CMP-2024-2495,15,National,Tablet,391027,344392,0.8807,46.58,16041.78,0.12,14116.77,4,4,Y
2024-10-23,2024,Q4,Oct,Streaming,StreamNow,Prime Drama,Drama,Early Fringe,Metro Wireless,Telecom,CMP-2024-3368,30,Northeast,Connected TV,665056,649029,0.9759,39.57,25682.08,0.12,22600.23,13,13,N
2024-10-23,2024,Q4,Oct,Streaming,StreamNow,Market Desk,News,Prime,NexaTech,Technology,CMP-2024-3409,30,West,Connected TV,994362,996118,1.0018,49.48,49287.92,0.15,41894.73,19,19,N
2024-10-23,2024,Q4,Oct,Streaming,StreamNow,Action Showcase,Movies,Prime,NextLine,Telecom,CMP-2024-3413,30,Northeast,Connected TV,191614,188024,0.9813,49.06,9224.46,0.15,7840.79,2,2,N
2024-10-23,2024,Q4,Oct,Streaming,StreamNow,Championship Studio,Sports,Prime,WellLife,Pharma,CMP-2024-4164,30,National,Connected TV,1391637,1325405,0.9524,67.73,89769.68,0.12,78997.32,23,22,N
2024-10-23,2024,Q4,Oct,Streaming,StreamNow,Live Football,Sports,Prime,HomeHub,Retail,CMP-2024-6258,15,National,Connected TV,1208492,1211032,1.0021,40.92,49555.43,0.1,44599.89,20,20,N
2024-10-23,2024,Q4,Oct,Streaming,ViewPoint,Sports Central,Sports,Early Morning,NorthStar Auto,Auto,CMP-2024-2829,15,National,Mobile,404841,416921,1.0298,29.33,12228.29,0.15,10394.05,7,7,N
2024-10-23,2024,Q4,Oct,Streaming,ViewPoint,City Stories,Drama,Early Morning,Summit Motors,Auto,CMP-2024-4164,30,Northeast,Web,509047,418970,0.823,24.38,10214.49,0.1,9193.04,8,7,Y
2024-10-23,2024,Q4,Oct,Streaming,ViewPoint,Legacy,Drama,Early Fringe,CloudWorks,Technology,CMP-2024-5666,30,National,Connected TV,489380,368745,0.7535,43.25,15948.22,0.1,14353.4,5,4,Y
2024-10-23,2024,Q4,Oct,Streaming,ViewPoint,Talent Stage,Reality,Early Morning,BrightCard,Finance,CMP-2024-9843,15,West,Tablet,694501,650379,0.9365,20.48,13319.76,0.1,11987.78,8,7,N
2024-10-23,2024,Q4,Oct,Streaming,ViewPoint,Championship Studio,Sports,Early Morning,Apex Motors,Auto,CMP-2024-9872,15,Midwest,Web,1063194,1068563,1.005,27.97,29887.71,0.15,25404.55,16,16,N
2024-10-23,2024,Q4,Oct,Linear TV,Vista Broadcast,Prime Drama,Drama,Early Fringe,SoundBox,Entertainment,CMP-2024-2722,15,West,TV,644138,626125,0.972,18.35,11489.39,0.1,10340.45,12,12,N
2024-10-23,2024,Q4,Oct,Linear TV,Vista Broadcast,Live Football,Sports,Prime,WellLife,Pharma,CMP-2024-4789,30,Midwest,TV,838951,854245,1.0182,38.16,32597.99,0.15,27708.29,16,16,N
2024-10-23,2024,Q4,Oct,Linear TV,Vista Broadcast,Family Nights,Comedy,Daytime,BrightCard,Finance,CMP-2024-5147,30,National,TV,812984,768510,0.9453,21.12,16230.93,0.12,14283.22,13,12,N
2024-10-23,2024,Q4,Oct,Streaming,Vista+,Legacy,Drama,Prime,First Capital,Finance,CMP-2024-3781,15,Northeast,Tablet,1004647,1031142,1.0264,44.24,45617.72,0.12,40143.59,13,13,N
2024-10-23,2024,Q4,Oct,Streaming,Vista+,Basketball Night,Sports,Daytime,Harvest Brands,Food & Beverage,CMP-2024-3865,30,South,Web,835782,828404,0.9912,33.48,27734.97,0.1,24961.47,9,9,N
2024-10-23,2024,Q4,Oct,Streaming,Vista+,Classic Cinema,Movies,Daytime,SecureBank,Finance,CMP-2024-4412,60,Midwest,Connected TV,404558,411837,1.018,39.69,16345.81,0.1,14711.23,4,4,N
2024-10-23,2024,Q4,Oct,Streaming,Vista+,Family Movie,Movies,Prime,BrightCard,Finance,CMP-2024-5217,30,National,Connected TV,1085084,1161612,1.0705,38.18,44350.35,0.15,37697.8,13,13,N
2024-10-23,2024,Q4,Oct,Streaming,Vista+,Talent Stage,Reality,Prime,Pure Drinks,Food & Beverage,CMP-2024-5976,30,National,Connected TV,550517,589609,1.071,38.5,22699.95,0.12,19975.96,10,10,N
2024-10-23,2024,Q4,Oct,Streaming,Vista+,Studio Comedy,Comedy,Early Fringe,Golden Foods,Food & Beverage,CMP-2024-9544,30,National,Web,369453,346370,0.9375,25.64,8880.93,0.12,7815.22,4,4,N
2024-10-24,2024,Q4,Oct,Linear TV,Metro TV,Studio Comedy,Comedy,Daytime,Harvest Brands,Food & Beverage,CMP-2024-7000,30,Midwest,TV,614282,617537,1.0053,13.23,8170.01,0.12,7189.61,7,7,N
2024-10-24,2024,Q4,Oct,Linear TV,National One,Evening Report,News,Prime,Golden Foods,Food & Beverage,CMP-2024-4295,15,National,TV,366629,339978,0.9273,23.21,7890.89,0.15,6707.26,7,6,N
2024-10-24,2024,Q4,Oct,Streaming,PlayWave,Reality Live,Reality,Prime,ShopSquare,Retail,CMP-2024-4374,30,Midwest,Mobile,1252057,1194380,0.9539,31.26,37336.32,0.1,33602.69,24,23,N
2024-10-24,2024,Q4,Oct,Streaming,PlayWave,Market Desk,News,Daytime,CloudWorks,Technology,CMP-2024-4821,30,National,Connected TV,853230,810540,0.95,37.89,30711.36,0.12,27026.0,11,10,N
2024-10-24,2024,Q4,Oct,Streaming,PlayWave,Studio Comedy,Comedy,Daytime,NorthStar Auto,Auto,CMP-2024-6622,30,West,Connected TV,234297,230381,0.9833,29.53,6803.15,0.12,5986.77,2,2,N
2024-10-24,2024,Q4,Oct,Linear TV,Prime Network,Classic Cinema,Movies,Prime,SoundBox,Entertainment,CMP-2024-6024,30,National,TV,903169,974204,1.0787,27.03,26332.73,0.12,23172.8,19,19,N
2024-10-24,2024,Q4,Oct,Linear TV,Prime Network,Action Showcase,Movies,Daytime,ConnectMobile,Telecom,CMP-2024-6572,30,National,TV,570895,540851,0.9474,19.63,10616.91,0.15,9024.37,7,7,N
2024-10-24,2024,Q4,Oct,Linear TV,Prime Network,Basketball Night,Sports,Daytime,NexaTech,Technology,CMP-2024-7620,15,National,TV,906163,877552,0.9684,23.36,20499.61,0.1,18449.65,16,15,N
2024-10-24,2024,Q4,Oct,Streaming,StreamNow,Prime Drama,Drama,Prime,NorthStar Auto,Auto,CMP-2024-1759,30,South,Mobile,728064,701150,0.963,41.15,28852.32,0.15,24524.47,14,13,N
2024-10-24,2024,Q4,Oct,Streaming,StreamNow,Movie Premiere,Movies,Early Fringe,ShopSquare,Retail,CMP-2024-9475,30,National,Tablet,459614,490248,1.0667,25.43,12467.01,0.15,10596.96,6,6,N
2024-10-24,2024,Q4,Oct,Streaming,StreamNow,Action Showcase,Movies,Daytime,ConnectMobile,Telecom,CMP-2024-9955,60,Northeast,Connected TV,294009,298123,1.014,28.78,8579.98,0.15,7292.98,3,3,N
2024-10-24,2024,Q4,Oct,Streaming,ViewPoint,Weekend Life,Reality,Early Morning,NorthStar Auto,Auto,CMP-2024-1931,30,National,Connected TV,772981,808858,1.0464,23.9,19331.71,0.15,16431.95,9,9,N
2024-10-24,2024,Q4,Oct,Streaming,ViewPoint,Movie Premiere,Movies,Prime,ShopSquare,Retail,CMP-2024-7597,30,National,Web,1010561,1063264,1.0522,42.28,44954.8,0.1,40459.32,11,11,N
2024-10-24,2024,Q4,Oct,Streaming,ViewPoint,Talent Stage,Reality,Prime,Everyday Retail,Retail,CMP-2024-9447,30,Midwest,Web,456475,452537,0.9914,32.19,14567.17,0.1,13110.45,7,7,N
2024-10-24,2024,Q4,Oct,Streaming,ViewPoint,Weekend Life,Reality,Prime,ShopSquare,Retail,CMP-2024-9604,30,West,Mobile,935099,988473,1.0571,39.56,39103.99,0.1,35193.59,14,14,N
2024-10-24,2024,Q4,Oct,Linear TV,Vista Broadcast,House Challenge,Reality,Late Night,UrbanMart,Retail,CMP-2024-1479,30,National,TV,1116595,1050813,0.9411,15.59,16382.17,0.15,13924.84,20,19,N
2024-10-24,2024,Q4,Oct,Streaming,Vista+,Studio Comedy,Comedy,Daytime,Pure Drinks,Food & Beverage,CMP-2024-3496,30,South,Connected TV,345618,342888,0.9921,23.34,8003.01,0.12,7042.65,4,4,N
2024-10-24,2024,Q4,Oct,Streaming,Vista+,Reality Live,Reality,Early Fringe,Velocity Cars,Auto,CMP-2024-5495,30,National,Web,457470,398356,0.8708,30.85,12289.28,0.1,11060.35,6,5,Y
2024-10-24,2024,Q4,Oct,Streaming,Vista+,Sports Central,Sports,Prime,Golden Foods,Food & Beverage,CMP-2024-6151,30,Midwest,Web,224115,234169,1.0449,42.73,10006.04,0.12,8805.32,2,2,N
2024-10-25,2024,Q4,Oct,Linear TV,National One,Movie Premiere,Movies,Late Night,Pixel Systems,Technology,CMP-2024-4004,15,National,TV,1254131,1254249,1.0001,16.97,21284.61,0.15,18091.92,25,25,N
2024-10-25,2024,Q4,Oct,Streaming,PlayWave,Classic Cinema,Movies,Daytime,Everyday Retail,Retail,CMP-2024-1387,60,Midwest,Connected TV,231501,232467,1.0042,25.85,6009.27,0.15,5107.88,2,2,N
2024-10-25,2024,Q4,Oct,Streaming,PlayWave,City Stories,Drama,Early Morning,SoundBox,Entertainment,CMP-2024-2023,30,Northeast,Web,786413,784359,0.9974,20.97,16448.01,0.1,14803.21,15,15,N
2024-10-25,2024,Q4,Oct,Streaming,PlayWave,House Challenge,Reality,Early Fringe,NorthStar Auto,Auto,CMP-2024-2339,30,National,Connected TV,179218,187656,1.0471,35.37,6637.39,0.15,5641.78,2,2,N
2024-10-25,2024,Q4,Oct,Streaming,PlayWave,Weekend Life,Reality,Daytime,CarePlus,Pharma,CMP-2024-7358,30,South,Mobile,1016310,1044491,1.0277,28.57,29841.11,0.1,26857.0,21,21,N
2024-10-25,2024,Q4,Oct,Linear TV,Prime Network,City Stories,Drama,Prime,NexaTech,Technology,CMP-2024-3145,30,National,TV,1537029,1611464,1.0484,33.05,53258.89,0.1,47933.0,30,30,N
2024-10-25,2024,Q4,Oct,Linear TV,Prime Network,Late Laughs,Comedy,Early Morning,Summit Motors,Auto,CMP-2024-3838,30,Northeast,TV,1279820,1217795,0.9515,14.94,18193.86,0.12,16010.6,26,25,N
2024-10-25,2024,Q4,Oct,Linear TV,Prime Network,Classic Cinema,Movies,Prime,WellLife,Pharma,CMP-2024-5939,30,National,TV,1589542,1611116,1.0136,33.93,54665.17,0.12,48105.35,23,23,N
2024-10-25,2024,Q4,Oct,Streaming,StreamNow,City Stories,Drama,Late Night,NexaTech,Technology,CMP-2024-1998,30,Midwest,Web,502217,539559,1.0744,32.63,17605.81,0.1,15845.23,11,11,N
2024-10-25,2024,Q4,Oct,Streaming,StreamNow,Family Movie,Movies,Daytime,NextLine,Telecom,CMP-2024-2063,30,West,Web,364910,298965,0.8193,24.4,7294.75,0.12,6419.38,5,4,Y
2024-10-25,2024,Q4,Oct,Streaming,StreamNow,Prime Drama,Drama,Early Morning,Union Financial,Finance,CMP-2024-4907,30,National,Mobile,408931,428744,1.0485,29.49,12643.66,0.1,11379.29,5,5,N
2024-10-25,2024,Q4,Oct,Streaming,ViewPoint,Late Laughs,Comedy,Prime,NextLine,Telecom,CMP-2024-5392,30,West,Connected TV,592737,564248,0.9519,40.08,22615.06,0.15,19222.8,6,6,N
2024-10-25,2024,Q4,Oct,Linear TV,Vista Broadcast,Family Movie,Movies,Early Fringe,CloudWorks,Technology,CMP-2024-2391,30,West,TV,964670,980828,1.0167,19.94,19557.71,0.15,16624.05,14,14,N
2024-10-25,2024,Q4,Oct,Linear TV,Vista Broadcast,Action Showcase,Movies,Early Fringe,Union Financial,Finance,CMP-2024-2729,30,National,TV,1301455,1383259,1.0629,20.34,28135.49,0.15,23915.17,25,25,N
2024-10-25,2024,Q4,Oct,Linear TV,Vista Broadcast,Talent Stage,Reality,Late Night,ShopSquare,Retail,CMP-2024-4148,30,Northeast,TV,1334779,1019318,0.7637,17.79,18133.67,0.15,15413.62,15,11,Y
